chlorophyll_GFF,datetime,chlorophyll_fluorometer,Location,Latitude,Longitude
5.53,16-Nov-19,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,17-Nov-19,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,18-Nov-19,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,19-Nov-19,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,20-Nov-19,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,21-Nov-19,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,22-Nov-19,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,23-Nov-19,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,24-Nov-19,7.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.84,25-Nov-19,4.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.84,26-Nov-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.84,27-Nov-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.84,28-Nov-19,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.84,29-Nov-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.15,6-Dec-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.15,7-Dec-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.15,8-Dec-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,9-Dec-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,10-Dec-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,11-Dec-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,12-Dec-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,13-Dec-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,14-Dec-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.59,15-Dec-19,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,16-Dec-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,17-Dec-19,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,18-Dec-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,19-Dec-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,20-Dec-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,21-Dec-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,22-Dec-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,23-Dec-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,24-Dec-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,25-Dec-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,26-Dec-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,27-Dec-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,28-Dec-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.08,29-Dec-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,30-Dec-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,31-Dec-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,1-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,2-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,3-Jan-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,4-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,5-Jan-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,6-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,7-Jan-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,8-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,9-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,10-Jan-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,11-Jan-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,12-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,13-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,14-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,15-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,16-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,17-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,18-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,19-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,20-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,21-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,22-Jan-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,23-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,24-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,25-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.1,26-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,27-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,28-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,29-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,30-Jan-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,31-Jan-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,1-Feb-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,2-Feb-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,3-Feb-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,4-Feb-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,5-Feb-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,6-Feb-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,7-Feb-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,8-Feb-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.55,9-Feb-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,10-Feb-20,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,11-Feb-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,12-Feb-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,13-Feb-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,14-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,15-Feb-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,16-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,17-Feb-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,18-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,19-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,20-Feb-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,21-Feb-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,22-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.16,23-Feb-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,24-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,25-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,26-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,27-Feb-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,28-Feb-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,29-Feb-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.32,1-Mar-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.06,2-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.06,3-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.06,4-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.06,5-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.06,6-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.06,7-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,9-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,10-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,11-Mar-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,12-Mar-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,13-Mar-20,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,14-Mar-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,15-Mar-20,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,16-Mar-20,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,17-Mar-20,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,18-Mar-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,19-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,20-Mar-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,21-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,22-Mar-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,23-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,24-Mar-20,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,25-Mar-20,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,26-Mar-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,27-Mar-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,28-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,29-Mar-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,30-Mar-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,31-Mar-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,1-Apr-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,2-Apr-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,3-Apr-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,4-Apr-20,1.15,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,5-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,6-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,7-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.61,8-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,9-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,10-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,11-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,12-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,13-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,14-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,15-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,16-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,17-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,18-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,19-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,20-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,21-Apr-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,22-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,23-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,24-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,25-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,26-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,27-Apr-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,28-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,29-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,30-Apr-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,1-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,2-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,3-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,4-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,5-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,6-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,7-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,8-May-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.84,9-May-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,10-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,11-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,12-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,13-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,14-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,15-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.16,16-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,17-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,18-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,19-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,20-May-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,21-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,22-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.32,23-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,24-May-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,25-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,26-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,27-May-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,28-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,29-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.9,30-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,31-May-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,1-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,2-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,3-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,4-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,5-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.54,6-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,7-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,8-Jun-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,9-Jun-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,10-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,11-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,12-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.76,13-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,14-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,15-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,16-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,17-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,18-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,19-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.9,20-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,21-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,22-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,23-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,24-Jun-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,25-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,26-Jun-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.89,27-Jun-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,28-Jun-20,1.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,29-Jun-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,30-Jun-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,1-Jul-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,2-Jul-20,1.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,3-Jul-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.09,4-Jul-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,5-Jul-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,6-Jul-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,7-Jul-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,8-Jul-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,9-Jul-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,10-Jul-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
89.81,11-Jul-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,12-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,13-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,14-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,15-Jul-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,16-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,17-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.2,18-Jul-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,19-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,20-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,21-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,22-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,23-Jul-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,24-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
15.29,25-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,26-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,27-Jul-20,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,28-Jul-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,29-Jul-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,30-Jul-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,31-Jul-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
19.22,1-Aug-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,2-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,3-Aug-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,4-Aug-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,5-Aug-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,6-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,7-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.31,8-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,9-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,10-Aug-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,11-Aug-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,12-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,13-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,14-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
23.1,15-Aug-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,16-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,17-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,18-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,19-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,20-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,21-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,22-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,23-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,24-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
29.22,25-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,26-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,27-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,28-Aug-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,29-Aug-20,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,30-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,31-Aug-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,1-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,2-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,3-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,4-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.71,5-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,6-Sep-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,7-Sep-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,8-Sep-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,9-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,10-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,11-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.63,12-Sep-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,13-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,14-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,15-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,16-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,17-Sep-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,18-Sep-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.27,19-Sep-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.07,20-Sep-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.07,21-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.07,22-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.07,23-Sep-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
